State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice
MN,Rogers,Wood Duck Ct,55374.0,4.0,3.0,2689.0,148.38229825213836,0.41,403700.0,2995.0,45.194336,-93.56462,399000.0
MN,Nerstrand,1st St S,55053.0,3.0,2.0,1444.0,155.81717451523545,0.24,237500.0,1794.0,44.340576,-93.06822,225000.0
MN,Hermantown,Birchwood Dr,55811.0,2.0,2.0,1056.0,61.55303030303031,0.0,,1427.0,46.833946,-92.20304,65000.0
MN,Eden Prairie,Pleasantview Rd,55346.0,3.0,2.0,1664.0,226.5625,0.22,390700.0,2382.0,44.887856,-93.51856,377000.0
MN,Saint Michael,23rd St NE,55376.0,4.0,3.0,3105.0,225.44283413848632,0.6799999999999999,700900.0,2845.0,45.1854,-93.669266,700000.0
MN,Elk River,Highland Rd NW,55330.0,3.0,2.0,1880.0,170.2127659574468,0.6799999999999999,328700.0,2295.0,45.323364,-93.57593,320000.0
MN,Inver Grove Heights,70th St E,55076.0,3.0,2.0,1554.0,128.63577863577865,0.2299999999999999,207100.0,2100.0,44.84772,-93.023735,199900.0
MN,Welch,130th Ave,55089.0,3.0,2.0,2385.0,182.38993710691824,5.0,446900.0,1849.0,44.57319,-92.77092,435000.0
MN,Aitkin,Dam Lake St,56431.0,1.0,1.0,897.0,206.1315496098105,1.91,172400.0,995.0,46.496967,-93.472336,184900.0
MN,Longville,Island Lake Dr NW,56655.0,3.0,2.0,1771.0,274.9858836815359,1.0,495500.0,1794.0,46.893017,-94.32355,487000.0
MN,Minneapolis,McKinley St NE,55418.0,3.0,2.0,1937.0,193.59834796076407,0.2,383900.0,2397.0,45.030598,-93.22855,375000.0
MN,Hastings,Point Douglas Dr S,55033.0,3.0,2.0,1400.0,214.2107142857143,3.65,306000.0,2664.0,44.762054,-92.85141,299895.0
MN,Saint Paul,Cleveland Ave S,55105.0,3.0,2.0,1776.0,197.07207207207207,0.1399999999999999,367600.0,2500.0,44.935375,-93.187744,350000.0
MN,Zimmerman,Elk Lake Rd E,55398.0,3.0,2.0,1695.0,235.92920353982305,1.34,410000.0,2072.0,45.48168,-93.62377,399900.0
MN,Mountain Lake,590th Ave,56159.0,4.0,2.0,3536.0,84.55882352941177,6.0,299200.0,2749.0,43.857002,-94.900505,299000.0
MN,Vadnais Heights,Clover Ave,55127.0,3.0,1.0,1255.0,191.15537848605572,0.21,245500.0,1849.0,45.06674,-93.072784,239900.0
MN,Edina,Parnell Ave,55424.0,4.0,2.0,2084.0,280.7101727447217,0.3399999999999999,591000.0,2962.0,44.889282,-93.34692,585000.0
MN,Grand Rapids,SE 5th St,55744.0,4.0,3.0,1392.0,99.85632183908046,0.21,134600.0,1500.0,47.226418,-93.50981,139000.0
MN,Duluth,Waverly Pl,55803.0,3.0,2.0,2088.0,179.54980842911877,0.1779155188246097,363000.0,1997.0,46.82706,-92.06717,374900.0
MN,Lake City,310th Ave,55041.0,3.0,2.0,2100.0,128.0952380952381,1.41,267900.0,1550.0,44.41873,-92.29782,269000.0
MN,Stillwater,110th St N,55082.0,3.0,2.0,2912.0,106.45604395604396,1.98,320300.0,1462.0,45.10865,-92.78236,310000.0
MN,Minneapolis,4th St N,55412.0,2.0,2.0,936.0,185.89743589743588,0.1399999999999999,183000.0,1900.0,45.018044,-93.28455,174000.0
MN,Park Rapids,Green Valley Dr,56470.0,1.0,1.0,330.0,423.93939393939394,3.62,141900.0,884.0,46.853107,-95.21971,139900.0
MN,Minnetonka,Powderhorn Cir,55345.0,4.0,4.0,2384.0,197.10570469798657,0.5900000000000001,480900.0,2761.0,44.927246,-93.50749,469900.0
MN,Pine City,Copper Canyon Rd,55063.0,2.0,1.0,600.0,266.6666666666667,0.4599999999999999,151900.0,999.0,45.841347,-92.90957,160000.0
MN,North Branch,Cougar Trl,55056.0,3.0,2.0,1636.0,183.3740831295844,0.5700000000000001,304400.0,1962.0,45.519154,-92.98464,300000.0
MN,Mankato,6th Ave,56001.0,1.0,1.0,1416.0,84.7457627118644,0.1813590449954086,117200.0,950.0,44.18882,-93.999825,120000.0
MN,Nevis,Bald Eagle Trl,56467.0,2.0,2.0,1488.0,389.71774193548384,1.28,579800.0,3433.0,46.861855,-94.849724,579900.0
MN,Princeton,3rd St N,55371.0,3.0,2.0,2014.0,94.28997020854024,0.44,195100.0,1800.0,45.57301,-93.58462,189900.0
MN,White Bear Lake,7th St,55110.0,3.0,1.0,1116.0,246.326164874552,0.16,287200.0,1849.0,45.088722,-93.009636,274900.0
MN,Zimmerman,98th St NW,55398.0,3.0,2.0,1768.0,127.20588235294116,0.43,266300.0,2895.0,45.435177,-93.51528,224900.0
MN,Brainerd,H St NE,56401.0,2.0,1.0,1020.0,29.31372549019608,0.42,123700.0,1210.0,46.366848,-94.17948,29900.0
MN,Apple Valley,Cedar Ave,55124.0,5.0,4.0,3629.0,137.75144667952603,0.39,512300.0,3350.0,44.7566,-93.216965,499900.0
MN,Chaska,Ramsey Ct,55318.0,4.0,2.0,1400.0,178.56785714285715,0.1,244700.0,1900.0,44.81668,-93.618866,249995.0
MN,Saint Francis,Rum River Blvd NW,55070.0,2.0,1.0,1231.0,194.88220958570267,0.5,244800.0,1664.0,45.39581,-93.34712,239900.0
MN,Bovey,Spider Lake Rd,55709.0,3.0,2.0,1592.0,113.06532663316582,2.02,180000.0,885.0,47.487164,-93.51258,180000.0
MN,Hackensack,E Five Point Lake Dr NW,56452.0,2.0,1.0,1128.0,230.4078014184397,1.88,271000.0,1394.0,46.875954,-94.442856,259900.0
MN,Inver Grove Heights,71st St E,55076.0,3.0,1.0,912.0,218.2017543859649,0.25,199600.0,1621.0,44.84738,-93.04155,199000.0
MN,Anoka,River Ave,55303.0,3.0,2.0,1200.0,195.8325,0.2299999999999999,,1725.0,45.19597,-93.3915,234999.0
MN,Springfield,N Van Buren Ave,56087.0,4.0,2.0,2590.0,19.266409266409266,0.3399999999999999,,2194.0,44.241817,-94.97354,49900.0
MN,Faribault,14th St NE,55021.0,3.0,2.0,1544.0,122.99222797927462,0.2299999999999999,193500.0,1749.0,44.305847,-93.268036,189900.0
MN,Chaska,Spy Glass Dr,55318.0,2.0,2.0,1298.0,231.0477657935285,0.05,304800.0,1381.0,44.82774,-93.64147,299900.0
MN,Woodbury,Cameron Dr,55125.0,4.0,3.0,2226.0,157.23270440251574,0.27,356400.0,2275.0,44.91526,-92.956635,350000.0
MN,North Oaks,Squirrel Ln,55127.0,5.0,4.0,3808.0,210.0577731092437,0.8099999999999999,781700.0,3832.0,45.09037,-93.072624,799900.0
MN,Sauk Centre,Alcott,56378.0,3.0,2.0,1221.0,257.985257985258,0.6900000000000001,300200.0,1494.0,45.809376,-94.923805,315000.0
MN,East Bethel,E Bethel Blvd NE,55011.0,2.0,2.0,1008.0,282.7371031746032,4.68,294100.0,1710.0,45.323624,-93.196556,284999.0
MN,Minneapolis,Vincent Ave N,55412.0,3.0,2.0,1560.0,150.57692307692307,0.15,248000.0,1927.0,45.030632,-93.3165,234900.0
MN,Bemidji,N Plantagenet Rd SW,56601.0,4.0,2.0,2816.0,110.08522727272728,2.36,310800.0,1700.0,47.41155,-94.92385,310000.0
MN,Milaca,260th St,56353.0,2.0,2.0,1500.0,86.6,10.0,132500.0,1175.0,45.921173,-93.70647,129900.0
MN,Farmington,190th St W,55024.0,4.0,2.0,2006.0,197.357926221336,0.2299999999999999,403200.0,2599.0,44.674732,-93.16613,395900.0
MN,Mankato,N Broad St,56001.0,3.0,1.0,1701.0,73.42739564961788,0.12,123400.0,1200.0,44.17514,-93.99112,124900.0
MN,Glencoe,State Highway 22,55336.0,5.0,1.0,2048.0,170.849609375,4.63,353700.0,2704.0,44.698067,-94.23415,349900.0
MN,Mankato,Mound Ave,56001.0,2.0,1.0,1397.0,135.93414459556192,0.1699999999999999,189900.0,950.0,44.16284,-94.02414,189900.0
MN,Minneapolis,Logan Ave N,55412.0,3.0,1.0,1140.0,204.3859649122807,0.12,240800.0,1800.0,45.016193,-93.30355,233000.0
MN,Fergus Falls,N Broadway,56537.0,3.0,1.0,1135.0,105.6387665198238,0.1699999999999999,123600.0,1350.0,46.29401,-96.08459,119900.0
MN,Janesville,612th Ave,56048.0,5.0,1.0,1740.0,155.17241379310346,3.5,276400.0,1250.0,44.098602,-93.839035,270000.0
MN,Cloquet,Lakeview Dr,55720.0,4.0,1.0,1372.0,269.6064139941691,0.39,375100.0,1700.0,46.7001,-92.632286,369900.0
MN,Saint Paul,Nebraska Ave E,55106.0,4.0,3.0,1859.0,182.78644432490583,0.16,339000.0,2325.0,44.986282,-93.06645,339800.0
MN,Walker,Onigum Rd NW,56484.0,3.0,2.0,1640.0,106.64634146341464,7.02,157500.0,1700.0,47.083473,-94.50189,174900.0
MN,Duluth,Trinity Rd,55811.0,2.0,2.0,1181.0,207.3666384419983,0.5186237373737373,261200.0,1550.0,46.79797,-92.15615,244900.0
MN,Little Canada,Little Canada Rd UNIT 336,55117.0,1.0,1.0,740.0,161.48648648648648,0.02,122400.0,1372.0,45.024994,-93.0935,119500.0
MN,Faribault,3rd Ave SW,55021.0,3.0,2.0,1586.0,126.10340479192938,0.25,203700.0,1700.0,44.288044,-93.27343,200000.0
MN,Maple Grove,93rd Ave N,55369.0,3.0,1.0,1123.0,240.4274265360641,0.21,281800.0,1799.0,45.123573,-93.4042,270000.0
MN,Big Lake,185th St NW,55309.0,4.0,3.0,3261.0,206.9917203311868,2.55,681700.0,3644.0,45.389458,-93.73597,675000.0
MN,North Mankato,Lor Ray Dr,56003.0,3.0,1.0,2450.0,94.78857142857144,0.9800045913682276,232000.0,1394.0,44.202778,-94.04723,232232.0
MN,Grandy,Edison St NE,55029.0,3.0,1.0,1268.0,173.42271293375396,0.32,225800.0,1474.0,45.636013,-93.19538,219900.0
MN,Kelsey,Kelsey White Face Rd,55724.0,1.0,1.0,685.0,277.2262773722628,16.19,190400.0,1579.0,47.14979,-92.591225,189900.0
MN,Montevideo,S 8th St,56265.0,4.0,2.0,2048.0,61.03515625,0.2799999999999999,,654.0,44.941837,-95.71743,125000.0
MN,Stillwater,Harriet St S,55082.0,3.0,1.0,1332.0,150.07507507507506,0.38,199600.0,1963.0,45.054596,-92.81411,199900.0
MN,Albert Lea,700th Ave,56007.0,6.0,4.0,3704.0,128.23974082073434,2.73,475100.0,1500.0,43.682144,-93.46752,475000.0
MN,Lino Lakes,Otter Lake Dr,55110.0,3.0,2.0,2313.0,265.88845654993514,0.36,631200.0,3779.0,45.1317,-93.03858,615000.0
MN,Crosby,County Road 11,56441.0,3.0,2.0,2164.0,263.4011090573013,17.28,571300.0,1925.0,46.57564,-94.03731,570000.0
MN,Plymouth,W Medicine Lake Dr,55441.0,3.0,2.0,1930.0,207.2020725388601,0.15,396200.0,2500.0,45.0061,-93.43116,399900.0
MN,Minneapolis,Washburn Ave N,55411.0,3.0,2.0,1446.0,200.55255878284925,0.15,297700.0,2113.0,44.99939,-93.317535,289999.0
MN,Lewiston,Williams STREET,55952.0,4.0,3.0,2332.0,139.36535162950258,0.44,331200.0,1790.0,43.986473,-91.859375,325000.0
MN,Coon Rapids,100th Ave NW,55433.0,3.0,3.0,1992.0,190.7630522088353,0.15,375500.0,2299.0,45.151608,-93.30327,380000.0
MN,Golden Valley,Westmore Way,55422.0,4.0,2.0,2818.0,182.7537260468417,0.3,532500.0,2813.0,45.00245,-93.35653,515000.0
MN,Mound,Bluffs Dr,55364.0,3.0,3.0,1874.0,213.3938100320171,0.2299999999999999,397000.0,2643.0,44.923897,-93.6879,399900.0
MN,Elbow Lake,Central Ave S,56531.0,2.0,1.0,1020.0,112.74019607843135,0.26,107400.0,1074.0,45.98798,-95.97938,114995.0
MN,Little Falls,8th St NW,56345.0,4.0,3.0,2355.0,87.04883227176221,0.2799999999999999,208100.0,2250.0,45.978912,-94.380196,205000.0
MN,Wayzata,Smith Cir,55391.0,3.0,3.0,3356.0,216.030989272944,0.48,734900.0,3851.0,44.96463,-93.476974,725000.0
MN,Prior Lake,Bridle Ridge Trl NE,55372.0,4.0,4.0,2892.0,164.24619640387274,0.24,482700.0,2849.0,44.73646,-93.43769,475000.0
MN,Mankato,Lyd Blvd,56001.0,4.0,5.0,3580.0,104.66480446927376,0.45,356900.0,3194.0,44.148445,-94.05176,374700.0
MN,Red Wing,W 5th St,55066.0,2.0,1.0,1182.0,42.2165820642978,0.1,,1200.0,44.565723,-92.528946,49900.0
MN,Falcon Heights,Asbury St,55113.0,4.0,3.0,3049.0,147.5565759265333,0.1699999999999999,446800.0,2670.0,44.996433,-93.16576,449900.0
MN,Eden Prairie,Hemlock Cir,55347.0,3.0,3.0,2121.0,186.23290900518623,0.35,404100.0,2631.0,44.85778,-93.51182,395000.0
MN,Maple Grove,93rd Pl N,55311.0,2.0,2.0,1260.0,206.3492063492064,0.22,267100.0,1975.0,45.12453,-93.49759,260000.0
MN,Cambridge,Juniper St S,55008.0,3.0,2.0,2436.0,116.99507389162562,0.41,291900.0,2795.0,45.54565,-93.23856,285000.0
MN,Saint Paul,Marion St,55117.0,2.0,1.0,684.0,102.19298245614036,0.0717401285583103,70300.0,1282.0,44.967075,-93.11011,69900.0
MN,Richfield,4th Ave S,55423.0,3.0,2.0,2027.0,157.81943759250123,0.2299999999999999,314800.0,2595.0,44.88807,-93.2708,319900.0
MN,Maplewood,County Road B E,55109.0,4.0,2.0,2116.0,186.6729678638941,0.38,402500.0,2500.0,45.007954,-93.05423,395000.0
MN,Minneapolis,Irving Ave N,55412.0,3.0,3.0,1866.0,133.9764201500536,0.11,251400.0,2495.0,45.017612,-93.29902,250000.0
MN,Saint Paul,Geranium Ave E,55106.0,2.0,1.0,975.0,191.7948717948718,0.11,194700.0,1597.0,44.975986,-93.05488,187000.0
MN,Shakopee,3rd Ave E,55379.0,3.0,2.0,1438.0,180.73713490959665,9.182736455463728e-07,269200.0,1951.0,44.79715,-93.51869,259900.0
MN,Minneapolis,Lyndale Ave N,55412.0,2.0,1.0,1354.0,84.93353028064993,0.11,120500.0,1495.0,45.02006,-93.28839,115000.0
MN,Lindstrom,260th St,55045.0,4.0,3.0,3051.0,196.65683382497545,9.86,574900.0,3761.0,45.326218,-92.79421,600000.0
MN,Hastings,Red Wing Blvd,55033.0,4.0,2.0,3232.0,154.6720297029703,8.8,502100.0,3163.0,44.645622,-92.759964,499900.0
MN,Clear Lake,Whitetail Ln,55319.0,3.0,2.0,1534.0,228.09647979139504,0.27,350300.0,1849.0,45.45655,-93.99304,349900.0
MN,Perham,Pine Needle Dr,56573.0,5.0,3.0,3298.0,110.67313523347484,0.63,364300.0,1694.0,46.60281,-95.57711,365000.0
MN,Moorhead,Clearview Ct,56560.0,5.0,3.0,3472.0,114.91935483870968,0.2962580348943985,399500.0,2400.0,46.868958,-96.73297,399000.0
MN,Brooklyn Park,Morgan Ave N,55444.0,4.0,2.0,1862.0,187.9699248120301,0.27,364200.0,1803.0,45.107197,-93.30608,350000.0
MN,New Hope,Utah Ave N,55428.0,4.0,2.0,2006.0,164.45663010967098,0.2299999999999999,342200.0,2495.0,45.043278,-93.38125,329900.0
MN,Willmar,Campbell Ave NW,56201.0,3.0,2.0,1146.0,130.89005235602093,0.26,142900.0,1500.0,45.122093,-95.06052,150000.0
MN,Montgomery,Mulberry Ave NE,56069.0,3.0,2.0,1400.0,270.6428571428572,0.29,378100.0,1834.0,44.450222,-93.56812,378900.0
MN,Minneapolis,46th Ave S,55406.0,2.0,2.0,960.0,232.91666666666663,0.12,239000.0,1803.0,44.932957,-93.20803,223600.0
MN,Elk River,Ogden St NW,55330.0,4.0,3.0,2525.0,273.26732673267327,9.62,526100.0,2500.0,45.35333,-93.61566,690000.0
MN,Excelsior,Division St,55331.0,4.0,2.0,1974.0,202.5835866261398,0.27,382000.0,2731.0,44.898727,-93.55734,399900.0
MN,Saint Paul Park,Portland Ave,55071.0,3.0,2.0,1675.0,119.34328358208955,0.31,199100.0,1999.0,44.83702,-92.98942,199900.0
MN,Saint Francis,Verdin St NW,55070.0,1.0,2.0,1698.0,214.9587750294464,14.75,353200.0,2100.0,45.412903,-93.323944,365000.0
MN,White Bear Lake,Bloom Ave,55110.0,3.0,2.0,2274.0,171.45998240985048,0.1699999999999999,391500.0,2433.0,45.088543,-93.01134,389900.0
MN,Marcell,Jack The Horse Lake Rd,56657.0,2.0,1.0,672.0,290.17857142857144,2.59,197500.0,1445.0,47.60753,-93.64028,195000.0
MN,Saint Joseph,115th Ave,56374.0,4.0,2.0,3014.0,102.8530192435302,1.21,313600.0,1794.0,45.578533,-94.34738,309999.0
MN,Minneapolis,16th Ave S,55404.0,3.0,3.0,1532.0,172.97650130548303,0.0,264900.0,2149.0,44.958847,-93.25089,265000.0
MN,Brainerd,Leisure Ln,56401.0,3.0,2.0,1296.0,200.6172839506173,1.72,250800.0,847.0,46.29783,-94.04882,260000.0
MN,Shakopee,Providence Dr,55379.0,2.0,2.0,1348.0,166.91394658753708,0.02,229800.0,1800.0,44.774902,-93.5124,225000.0
MN,Paynesville,Dove Creek Rd,56362.0,2.0,2.0,1447.0,234.89979267449897,0.3399999999999999,,1464.0,45.379574,-94.637436,339900.0
MN,Park Rapids,Forest Ave,56470.0,5.0,2.0,2337.0,149.72186563970902,0.6900000000000001,351600.0,1550.0,46.914482,-95.05198,349900.0
MN,Mankato,Adams St,56001.0,3.0,2.0,924.0,214.28571428571428,0.12,200800.0,1599.0,44.17448,-93.98946,198000.0
MN,Garvin,Benjamins Rd,56132.0,3.0,2.0,1554.0,289.5752895752896,0.26,450700.0,1200.0,44.15115,-95.74508,450000.0
MN,Maple Grove,Meadowlark Ct N,55369.0,3.0,2.0,1571.0,241.8204964990452,0.31,,2100.0,45.06787,-93.43374,379900.0
MN,North Mankato,Roe Crest Ct,56003.0,4.0,3.0,3400.0,108.79411764705884,0.5599999999999999,370700.0,3150.0,44.16832,-94.03559,369900.0
MN,Princeton,104th St NW,55371.0,5.0,3.0,2903.0,171.89114708921804,2.96,506000.0,2595.0,45.555813,-93.53007,499000.0
MN,Clear Lake,107th Ave SE,55319.0,2.0,2.0,1752.0,171.175799086758,0.31,299300.0,2194.0,45.46576,-93.94195,299900.0
MN,Ramsey,158th Ct NW,55303.0,4.0,2.0,2443.0,163.52844862873516,0.27,407900.0,2600.0,45.258137,-93.41233,399500.0
MN,Minneapolis,7th St SE,55414.0,3.0,2.0,1625.0,261.53846153846155,3.213957759412305e-06,437500.0,2400.0,44.987865,-93.24375,425000.0
MN,Saint Paul,Foghorn Ln #45,55124.0,2.0,2.0,926.0,161.98704103671707,0.0,,1729.0,44.723755,-93.20119,150000.0
MN,Maple Grove,Cottonwood Ln N,55369.0,3.0,2.0,1572.0,189.3765903307888,9.182736455463728e-07,304600.0,2205.0,45.11563,-93.42506,297700.0
MN,Sartell,Riverside Ave N,56377.0,4.0,3.0,2474.0,132.98302344381568,0.52,317800.0,1800.0,45.63017,-94.205124,329000.0
MN,New Ulm,Monument St,56073.0,4.0,3.0,3398.0,86.4626250735727,0.3535353535353535,294800.0,3194.0,44.310413,-94.476425,293800.0
MN,Alexandria,Rue De Frenchman NE,56308.0,5.0,3.0,3240.0,169.72222222222223,0.55,550100.0,1394.0,45.935177,-95.33134,549900.0
MN,Eden Prairie,Buckingham Dr,55347.0,3.0,3.0,1700.0,258.2352941176471,0.3,442200.0,2389.0,44.82565,-93.404854,439000.0
MN,Monticello,Oriole Ln,55362.0,3.0,2.0,1217.0,242.39934264585045,0.2799999999999999,301700.0,1650.0,45.28408,-93.772316,295000.0
MN,Grasston,Canalville Ln,55030.0,2.0,1.0,1019.0,293.4249263984298,0.26,306500.0,1099.0,45.82642,-93.05506,299000.0
MN,Minneapolis,Girard Ave S,55419.0,3.0,2.0,2057.0,218.7651920272241,0.12,452500.0,2324.0,44.904594,-93.29757,450000.0
MN,Woodbury,Bridgewater Pkwy,55129.0,4.0,4.0,3046.0,196.9796454366382,0.65,598400.0,3214.0,44.923225,-92.902756,600000.0
MN,Crosslake,Dream Island Cir,56442.0,4.0,3.0,2368.0,253.33614864864865,0.3,600300.0,2197.0,46.701653,-94.077965,599900.0
MN,Osakis,Eastwood Dr,56360.0,4.0,3.0,1373.0,200.2913328477786,0.63,280400.0,1694.0,45.90429,-95.092865,275000.0
MN,Hartland,655th Ave,56042.0,3.0,2.0,3534.0,118.7040181097906,6.21,113900.0,1200.0,43.8015,-93.557755,419500.0
MN,Minnetonka,Mahoney Ave,55345.0,3.0,2.0,2082.0,180.06724303554276,0.47,365600.0,2949.0,44.90231,-93.50607,374900.0
MN,Saint Cloud,Kilian Blvd SE,56304.0,4.0,2.0,2463.0,125.82216808769792,0.13,317600.0,1627.0,45.548603,-94.14242,309900.0
MN,Minneapolis,Tyler St NE,55418.0,2.0,1.0,924.0,205.62770562770564,0.11,198600.0,1814.0,45.03033,-93.245674,190000.0
MN,Cambridge,332nd Ave NW,55008.0,4.0,2.0,2141.0,210.18215787015413,3.87,442100.0,2495.0,45.57244,-93.34254,450000.0
MN,Princeton,103rd St,55371.0,4.0,2.0,1803.0,194.1209095951193,2.52,,2151.0,45.523632,-93.528854,350000.0
MN,Mora,240th Ave,55051.0,3.0,2.0,1440.0,117.98611111111111,11.22,174700.0,1094.0,45.93326,-93.36012,169900.0
MN,Saint Paul,Bourne Ave,55108.0,4.0,2.0,1630.0,260.7361963190184,0.1699999999999999,434300.0,2226.0,44.980537,-93.20056,425000.0
MN,Minneapolis,Nicollet Ave APT 2,55409.0,1.0,1.0,730.0,219.04109589041096,0.18,164800.0,1125.0,44.92601,-93.277534,159900.0
MN,Bemidji,Bixby Ave NE,56601.0,6.0,3.0,1832.0,152.78384279475983,0.16,280400.0,1800.0,47.48119,-94.87859,279900.0
MN,Minneapolis,Polk St NE,55413.0,2.0,1.0,900.0,310.0,0.12,290900.0,1476.0,44.997486,-93.245186,279000.0
MN,Pine City,Beroun Crossing Rd,55063.0,5.0,1.0,2020.0,111.3861386138614,10.0,210500.0,1500.0,45.90186,-92.89154,225000.0
MN,Minneapolis,Abbott Ave S,55410.0,2.0,2.0,1523.0,219.96060407091267,0.08,345100.0,2422.0,44.912327,-93.32292,335000.0
MN,Long Lake,Tamarack Dr,55356.0,4.0,3.0,3054.0,245.5795677799607,3.04,722700.0,4127.0,44.996445,-93.55447,750000.0
MN,North Oaks,Dogwood Ln,55127.0,4.0,3.0,3359.0,193.5099732063114,1.65,670800.0,3206.0,45.093,-93.087036,650000.0
MN,De Graff,60th St SE,56271.0,3.0,3.0,1860.0,161.23655913978496,4.37,300600.0,874.0,45.239433,-95.48983,299900.0
MN,Minneapolis,37th Ave S,55406.0,3.0,2.0,1165.0,115.87982832618026,0.12,136900.0,2144.0,44.93838,-93.2195,135000.0
MN,Princeton,54th Ave,55371.0,5.0,3.0,3600.0,180.52777777777777,4.5,661700.0,1800.0,45.582096,-93.51796,649900.0
MN,Aitkin,Sullivan Lake Rd,56431.0,2.0,1.0,560.0,339.2857142857143,0.8400000000000001,197900.0,995.0,46.61408,-93.81935,190000.0
MN,Cambridge,6th Ave SW,55008.0,3.0,2.0,1781.0,126.33352049410443,0.3399999999999999,232700.0,1500.0,45.56728,-93.22739,225000.0
MN,Minneapolis,31st St W,55408.0,2.0,2.0,1148.0,304.79094076655053,0.05,356800.0,1877.0,44.94641,-93.29627,349900.0
MN,Pequot Lakes,Hunters Ln,56472.0,3.0,2.0,1430.0,416.0839160839161,,598500.0,1794.0,46.549576,-94.21227,595000.0
MN,Byron,10th Ave NW,55920.0,4.0,2.0,2292.0,139.61605584642234,0.2799999999999999,321500.0,2100.0,44.032944,-92.66077,320000.0
MN,Apple Valley,Redwood Cir,55124.0,5.0,3.0,2196.0,151.41165755919857,0.3399999999999999,348800.0,2199.0,44.728043,-93.24685,332500.0
MN,Prior Lake,Sycamore Trl SW,55372.0,3.0,2.0,1652.0,205.75060532687647,0.3,348100.0,2057.0,44.703236,-93.452896,339900.0
MN,Hermantown,Morris Thomas Rd,55811.0,3.0,2.0,1696.0,218.1014150943396,2.4,384100.0,1895.0,46.779068,-92.1972,369900.0
MN,Crystal,Bernard Ave N,55429.0,4.0,3.0,2648.0,207.70392749244712,0.0699999999999999,551600.0,2800.0,45.04727,-93.34257,550000.0
MN,Maplewood,New Century Ln E,55119.0,2.0,2.0,1557.0,179.76878612716763,0.09,287200.0,1900.0,44.914116,-92.9858,279900.0
MN,Foreston,170th Ave,56330.0,3.0,2.0,1540.0,181.7532467532468,9.56,292800.0,1063.0,45.783737,-93.76076,279900.0
MN,Minneapolis,Upton Ave N,55412.0,3.0,2.0,1626.0,208.48708487084872,0.12,351200.0,1980.0,45.02616,-93.31439,339000.0
MN,Coleraine,Mitchell St,55722.0,5.0,2.0,2160.0,64.81481481481481,0.22,142300.0,1800.0,47.286057,-93.43415,140000.0
MN,Faribault,Dodd Rd,55021.0,3.0,2.0,1800.0,271.6666666666667,2.19,517500.0,2841.0,44.33718,-93.44783,489000.0
MN,Minneapolis,4th Ave S,55408.0,3.0,2.0,1775.0,126.70422535211269,3.09,228000.0,2394.0,44.93892,-93.27059,224900.0
MN,Minneapolis,16th Ave S,55407.0,4.0,2.0,2118.0,211.99244570349387,0.1399999999999999,465400.0,2431.0,44.91639,-93.25082,449000.0
MN,Isanti,Main St W,55040.0,3.0,3.0,1607.0,183.5718730553827,0.36,301700.0,2199.0,45.490665,-93.25835,295000.0
MN,Saint Cloud,24th Ave N,56303.0,3.0,2.0,2144.0,144.5429104477612,0.36,315700.0,1394.0,45.575424,-94.18746,309900.0
MN,Baxter,Norway Spruce Dr,56425.0,4.0,2.0,1730.0,201.15606936416185,0.42,353700.0,2094.0,46.33591,-94.29317,348000.0
MN,Eden Prairie,Lee Dr,55347.0,2.0,3.0,1885.0,151.19363395225463,0.0,286700.0,2346.0,44.81979,-93.405266,285000.0
MN,Cold Spring,3rd St S,56320.0,4.0,3.0,2080.0,175.48076923076923,0.2,365900.0,1895.0,45.45158,-94.447716,365000.0
MN,Prior Lake,Hidden Oaks Cir SE,55372.0,4.0,3.0,3484.0,139.17910447761193,0.5,491400.0,3194.0,44.721436,-93.39919,484900.0
MN,Mora,Fish Lake Dr,55051.0,3.0,3.0,2745.0,169.39890710382514,13.1,474300.0,2325.0,45.826332,-93.30959,465000.0
MN,Lonsdale,7th Ave NW,55046.0,3.0,2.0,1640.0,192.0121951219512,0.25,320000.0,1794.0,44.480663,-93.43687,314900.0
MN,Kimball,State Highway 15,55353.0,4.0,1.0,1648.0,136.46844660194174,11.75,226200.0,1650.0,45.306286,-94.30165,224900.0
MN,Saint Cloud,21st Ave N,56303.0,4.0,2.0,1964.0,117.0570264765784,0.32,235000.0,1500.0,45.569607,-94.17982,229900.0
MN,Chaska,Village Rd #4,55318.0,2.0,1.0,900.0,171.0,0.01,157600.0,1499.0,44.82286,-93.60977,153900.0
MN,Stillwater,Oakridge Rd,55082.0,4.0,2.0,1992.0,200.7530120481928,0.26,396100.0,2499.0,45.05096,-92.83426,399900.0
MN,Grand Rapids,E Us Highway 2,55744.0,3.0,1.0,1150.0,173.82608695652175,6.06,200100.0,1494.0,47.21178,-93.46015,199900.0
MN,Cass Lake,65th Ave NW,56633.0,4.0,2.0,1824.0,101.42543859649123,4.7,186400.0,1300.0,47.408794,-94.62669,185000.0
MN,Laporte,Oxbow Cir,56461.0,2.0,1.0,384.0,390.3645833333333,0.18,143200.0,850.0,47.217693,-94.742065,149900.0
MN,Isle,10th Ave,56342.0,3.0,1.0,1116.0,107.43727598566308,5.0,111800.0,456.0,46.136364,-93.430046,119900.0
